1.0,42.0,3.0,5.0,3965.0,1.0,2.0,4.0,3.0,1.0,3.0,3.0,34.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0
2.0,11.0,4.0,5.0,4771.0,1.0,4.0,2.0,3.0,1.0,4.0,2.0,51.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0
4.0,54.0,1.0,2.0,9436.0,5.0,3.0,2.0,3.0,1.0,2.0,2.0,39.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0
2.0,30.0,3.0,4.0,3832.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,22.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0
4.0,24.0,3.0,5.0,5943.0,5.0,2.0,1.0,2.0,1.0,1.0,3.0,44.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0
4.0,15.0,3.0,5.0,1213.0,3.0,5.0,4.0,3.0,1.0,3.0,2.0,47.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0
4.0,18.0,3.0,10.0,1568.0,2.0,3.0,3.0,2.0,1.0,4.0,2.0,24.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0
1.0,24.0,3.0,3.0,1755.0,1.0,5.0,4.0,2.0,3.0,4.0,1.0,58.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0
1.0,10.0,3.0,5.0,2315.0,1.0,5.0,3.0,3.0,1.0,4.0,1.0,52.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0
4.0,12.0,5.0,10.0,1412.0,1.0,3.0,4.0,2.0,3.0,2.0,1.0,29.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0
2.0,18.0,5.0,4.0,1295.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,27.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0
2.0,36.0,3.0,8.0,12612.0,2.0,3.0,1.0,3.0,1.0,4.0,4.0,47.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0
1.0,18.0,3.0,1.0,2249.0,2.0,4.0,4.0,3.0,1.0,3.0,3.0,30.0,3.0,2.0,1.0,4.0,2.0,2.0,1.0
1.0,12.0,1.0,7.0,1108.0,1.0,4.0,4.0,3.0,1.0,3.0,1.0,28.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0
4.0,12.0,5.0,5.0,618.0,1.0,5.0,4.0,3.0,1.0,4.0,1.0,56.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0
1.0,12.0,5.0,2.0,1409.0,1.0,5.0,4.0,3.0,1.0,3.0,1.0,54.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0
4.0,12.0,5.0,5.0,797.0,5.0,5.0,4.0,2.0,1.0,3.0,2.0,33.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0
3.0,24.0,5.0,4.0,3617.0,5.0,5.0,4.0,3.0,2.0,4.0,4.0,20.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0
2.0,12.0,3.0,1.0,1318.0,4.0,5.0,4.0,3.0,1.0,4.0,1.0,54.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0
2.0,54.0,1.0,10.0,15945.0,1.0,2.0,3.0,3.0,1.0,4.0,4.0,58.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0
4.0,12.0,5.0,8.0,2012.0,5.0,4.0,4.0,2.0,1.0,2.0,3.0,61.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0
2.0,18.0,3.0,10.0,2622.0,2.0,3.0,4.0,3.0,1.0,4.0,3.0,34.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0
2.0,36.0,5.0,5.0,2337.0,1.0,5.0,4.0,3.0,1.0,4.0,1.0,36.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0
2.0,20.0,4.0,2.0,7057.0,5.0,4.0,3.0,3.0,1.0,4.0,2.0,36.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0
4.0,24.0,3.0,1.0,1469.0,2.0,5.0,4.0,4.0,1.0,4.0,1.0,41.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0
2.0,36.0,3.0,5.0,2323.0,1.0,4.0,4.0,3.0,1.0,4.0,3.0,24.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0
4.0,6.0,4.0,5.0,932.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,24.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0
2.0,9.0,5.0,4.0,1919.0,1.0,4.0,4.0,3.0,1.0,3.0,3.0,35.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0
4.0,12.0,3.0,2.0,2445.0,5.0,2.0,2.0,4.0,1.0,4.0,3.0,26.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0
2.0,24.0,5.0,3.0,11938.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,39.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0
4.0,18.0,2.0,1.0,6458.0,1.0,5.0,2.0,3.0,1.0,4.0,4.0,39.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0
2.0,12.0,3.0,1.0,6078.0,1.0,4.0,2.0,3.0,1.0,2.0,3.0,32.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0
1.0,24.0,3.0,4.0,7721.0,5.0,2.0,1.0,2.0,1.0,2.0,2.0,30.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0
2.0,14.0,3.0,10.0,1410.0,3.0,5.0,1.0,4.0,1.0,2.0,1.0,35.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0
2.0,6.0,4.0,10.0,1449.0,2.0,5.0,1.0,1.0,1.0,2.0,3.0,31.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0
3.0,15.0,3.0,8.0,392.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,23.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0
2.0,18.0,3.0,1.0,6260.0,1.0,4.0,3.0,3.0,1.0,3.0,1.0,28.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0
4.0,36.0,5.0,1.0,7855.0,1.0,3.0,4.0,2.0,1.0,2.0,1.0,25.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0
1.0,12.0,3.0,5.0,1680.0,3.0,5.0,3.0,4.0,1.0,1.0,1.0,35.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0
4.0,48.0,5.0,5.0,3578.0,5.0,5.0,4.0,3.0,1.0,1.0,1.0,47.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0
1.0,42.0,3.0,5.0,7174.0,5.0,4.0,4.0,2.0,1.0,3.0,3.0,30.0,3.0,2.0,1.0,4.0,1.0,2.0,1.0
1.0,10.0,5.0,4.0,2132.0,5.0,2.0,2.0,2.0,2.0,3.0,1.0,27.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0
1.0,33.0,5.0,4.0,4281.0,3.0,3.0,1.0,2.0,1.0,4.0,3.0,23.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0
2.0,12.0,5.0,1.0,2366.0,3.0,4.0,3.0,1.0,1.0,3.0,3.0,36.0,3.0,2.0,1.0,4.0,1.0,2.0,1.0
1.0,21.0,3.0,5.0,1835.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,25.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0
4.0,24.0,5.0,2.0,3868.0,1.0,5.0,4.0,2.0,1.0,2.0,3.0,41.0,3.0,1.0,2.0,4.0,1.0,2.0,1.0
4.0,12.0,3.0,4.0,1768.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,24.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0
3.0,10.0,5.0,1.0,781.0,1.0,5.0,4.0,3.0,1.0,4.0,4.0,63.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0
2.0,18.0,3.0,4.0,1924.0,5.0,2.0,4.0,2.0,1.0,3.0,1.0,27.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0
1.0,12.0,5.0,1.0,2121.0,1.0,3.0,4.0,3.0,1.0,2.0,2.0,30.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0
1.0,12.0,3.0,5.0,701.0,1.0,3.0,4.0,4.0,1.0,2.0,1.0,40.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0
2.0,12.0,3.0,7.0,639.0,1.0,3.0,4.0,3.0,1.0,2.0,3.0,30.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0
2.0,12.0,5.0,2.0,1860.0,1.0,1.0,4.0,3.0,1.0,2.0,3.0,34.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0
1.0,12.0,5.0,1.0,3499.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,29.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0
2.0,48.0,3.0,1.0,8487.0,5.0,4.0,1.0,2.0,1.0,2.0,3.0,24.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0
1.0,36.0,4.0,8.0,6887.0,1.0,3.0,4.0,3.0,1.0,3.0,2.0,29.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0
4.0,15.0,3.0,4.0,2708.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,27.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0
4.0,18.0,3.0,4.0,1984.0,1.0,3.0,4.0,3.0,1.0,4.0,4.0,47.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0
4.0,60.0,3.0,5.0,10144.0,2.0,4.0,2.0,2.0,1.0,4.0,1.0,21.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0
4.0,12.0,5.0,5.0,1240.0,5.0,5.0,4.0,2.0,1.0,2.0,1.0,38.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0
4.0,27.0,4.0,2.0,8613.0,4.0,3.0,2.0,3.0,1.0,2.0,3.0,27.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0
2.0,12.0,3.0,5.0,766.0,3.0,3.0,4.0,3.0,1.0,3.0,1.0,66.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0
2.0,15.0,5.0,5.0,2728.0,5.0,4.0,4.0,3.0,3.0,2.0,1.0,35.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0
3.0,12.0,3.0,5.0,1881.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,44.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0
3.0,6.0,3.0,1.0,709.0,4.0,2.0,2.0,4.0,1.0,2.0,1.0,27.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0
2.0,36.0,3.0,5.0,4795.0,1.0,2.0,4.0,2.0,1.0,1.0,4.0,30.0,3.0,2.0,1.0,4.0,1.0,2.0,1.0
1.0,27.0,3.0,5.0,3416.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,27.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0
1.0,18.0,3.0,4.0,2462.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,22.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0
4.0,21.0,5.0,4.0,2288.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,23.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0
2.0,48.0,2.0,10.0,3566.0,2.0,4.0,4.0,3.0,1.0,2.0,3.0,30.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0
1.0,6.0,5.0,1.0,860.0,1.0,5.0,1.0,2.0,1.0,4.0,4.0,39.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0
4.0,12.0,5.0,1.0,682.0,2.0,4.0,4.0,2.0,1.0,3.0,3.0,51.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0
1.0,36.0,5.0,4.0,5371.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,28.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0
4.0,18.0,5.0,5.0,1582.0,4.0,5.0,4.0,3.0,1.0,4.0,3.0,46.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0
4.0,6.0,3.0,5.0,1346.0,2.0,5.0,2.0,3.0,1.0,4.0,4.0,42.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0
4.0,10.0,3.0,5.0,1924.0,1.0,3.0,1.0,3.0,1.0,4.0,2.0,38.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0
3.0,36.0,3.0,5.0,5848.0,1.0,3.0,4.0,3.0,1.0,1.0,3.0,24.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0
2.0,24.0,5.0,2.0,7758.0,4.0,5.0,2.0,2.0,1.0,4.0,4.0,29.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0
2.0,24.0,4.0,10.0,6967.0,2.0,4.0,4.0,3.0,1.0,4.0,3.0,36.0,3.0,1.0,1.0,4.0,1.0,2.0,1.0
1.0,12.0,3.0,4.0,1282.0,1.0,3.0,2.0,2.0,1.0,4.0,3.0,20.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0
1.0,9.0,5.0,7.0,1288.0,2.0,5.0,3.0,3.0,3.0,4.0,1.0,48.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0
1.0,12.0,2.0,9.0,339.0,1.0,5.0,4.0,4.0,1.0,1.0,3.0,45.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
2.0,24.0,3.0,1.0,3512.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,38.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0
4.0,6.0,5.0,5.0,1898.0,5.0,3.0,1.0,3.0,1.0,2.0,1.0,34.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0
4.0,24.0,5.0,5.0,2872.0,2.0,5.0,3.0,3.0,1.0,4.0,1.0,36.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0
4.0,18.0,5.0,1.0,1055.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,30.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0
4.0,15.0,3.0,6.0,1262.0,3.0,4.0,4.0,3.0,1.0,3.0,2.0,36.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0
2.0,10.0,3.0,1.0,7308.0,1.0,1.0,2.0,3.0,1.0,4.0,4.0,70.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0
4.0,36.0,3.0,1.0,909.0,3.0,5.0,4.0,3.0,1.0,4.0,2.0,36.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0
4.0,6.0,3.0,4.0,2978.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,32.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0
1.0,18.0,3.0,4.0,1131.0,1.0,1.0,4.0,2.0,1.0,2.0,3.0,33.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0
2.0,11.0,3.0,4.0,1577.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,20.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0
4.0,24.0,3.0,4.0,3972.0,1.0,4.0,2.0,2.0,1.0,4.0,2.0,25.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0
2.0,24.0,5.0,10.0,1935.0,1.0,5.0,4.0,1.0,1.0,4.0,1.0,31.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0
1.0,15.0,1.0,1.0,950.0,1.0,5.0,4.0,3.0,1.0,3.0,3.0,33.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0
4.0,12.0,3.0,4.0,763.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,26.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0
2.0,24.0,4.0,4.0,2064.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,34.0,3.0,2.0,1.0,4.0,1.0,2.0,1.0
